timestamp,symbol,structure,spot_price,front_dte,back_dte,front_expiry,back_expiry,atm_strike,atm_delta,atm_ff,atm_iv_front,atm_iv_back,atm_fwd_iv,atm_iv_source_front,atm_iv_source_back,call_strike,put_strike,call_delta,put_delta,call_ff,put_ff,min_ff,combined_ff,call_front_iv,call_back_iv,call_fwd_iv,put_front_iv,put_back_iv,put_fwd_iv,iv_source_call_front,iv_source_call_back,iv_source_put_front,iv_source_put_back,earnings_conflict,earnings_date,avg_options_volume_20d,earnings_source,skip_reason
2025-10-20T08:05:41.043422+00:00,PLTR,atm-call,180.59,32,60,2025-11-21,2025-12-19,185.00,0.4983,0.357383,0.712314,0.63176,0.52477,greeks,greeks,,,,,,,,,0.728615,0.653457,,0.696014,0.610064,,greeks,greeks,greeks,greeks,,2025-11-03,25806.32,skipped,
2025-10-20T08:05:41.043422+00:00,LUV,atm-call,33.75,32,88,2025-11-21,2026-01-16,34.00,0.5123,0.355784,0.504846,0.425341,0.372364,greeks,greeks,,,,,,,,,0.523044,0.440383,,0.486647,0.410299,,greeks,greeks,greeks,greeks,,2025-10-22,10929.57,skipped,
2025-10-20T08:05:41.043422+00:00,WMT,atm-call,107.80,32,88,2025-11-21,2026-01-16,108.00,0.511,0.353789,0.297988,0.251241,0.220114,greeks,greeks,,,,,,,,,0.316605,0.269466,,0.279371,0.233015,,greeks,greeks,greeks,greeks,,2025-11-20,16373.28,skipped,
2025-10-20T08:05:41.043422+00:00,GOOG,atm-call,255.11,32,88,2025-11-21,2026-01-16,257.50,0.4987,0.351541,0.425688,0.359199,0.314965,greeks,greeks,,,,,,,,,0.44179,0.384362,,0.409587,0.334036,,greeks,greeks,greeks,greeks,,2025-10-29,11535.71,skipped,
2025-10-20T08:05:41.043422+00:00,AES,atm-call,14.73,32,60,2025-11-21,2025-12-19,15.00,0.4794,0.343755,0.502618,0.447239,0.37404,greeks,greeks,,,,,,,,,0.488162,0.454912,,0.517074,0.439567,,greeks,greeks,greeks,greeks,,2025-11-04,19920.68,skipped,
2025-10-20T08:05:41.043422+00:00,GOOGL,atm-call,254.66,32,88,2025-11-21,2026-01-16,257.50,0.4928,0.342578,0.425965,0.360609,0.317274,greeks,greeks,,,,,,,,,0.441786,0.385975,,0.410144,0.335242,,greeks,greeks,greeks,greeks,,2025-10-29,17534.16,skipped,
2025-10-20T08:05:41.043422+00:00,INTC,atm-call,37.63,32,60,2025-11-21,2025-12-19,38.50,0.5071,0.339205,0.769109,0.685127,0.574303,greeks,greeks,,,,,,,,,0.786755,0.706674,,0.751462,0.66358,,greeks,greeks,greeks,greeks,,2025-10-23,43891.14,skipped,
2025-10-20T08:05:41.043422+00:00,KVUE,atm-call,15.34,60,88,2025-12-19,2026-01-16,16.00,0.4902,0.336789,0.6945,0.644005,0.519529,greeks,greeks,,,,,,,,,0.655154,0.644202,,0.733846,0.643808,,greeks,greeks,greeks,greeks,,2025-11-06,135978.29,skipped,
2025-10-20T08:05:41.043422+00:00,DOC,atm-call,18.55,32,88,2025-11-21,2026-01-16,17.50,,0.332285,0.309896,0.263348,0.232605,greeks,greeks,,,,,,,,,0.316705,0.270477,,0.303087,0.25622,,greeks,greeks,greeks,greeks,,2025-10-23,19520.00,skipped,
2025-10-20T08:05:41.043422+00:00,WBD,atm-call,18.23,32,60,2025-11-21,2025-12-19,18.50,0.5184,0.331061,0.713595,0.636953,0.53611,greeks,greeks,,,,,,,,,0.73918,0.668132,,0.68801,0.605774,,greeks,greeks,greeks,greeks,,2025-11-06,16915.52,skipped,
2025-10-20T08:05:41.043422+00:00,LUV,atm-call,33.75,32,60,2025-11-21,2025-12-19,34.00,0.5123,0.322661,0.504846,0.451572,0.38169,greeks,greeks,,,,,,,,,0.523044,0.471194,,0.486647,0.431951,,greeks,greeks,greeks,greeks,,2025-10-22,10929.57,skipped,
2025-10-20T08:05:41.043422+00:00,HAL,atm-call,22.15,60,88,2025-12-19,2026-01-16,22.00,0.5502,0.319662,0.43083,0.400584,0.32647,greeks,greeks,,,,,,,,,0.428276,0.41043,,0.433383,0.390738,,greeks,greeks,greeks,greeks,,2025-10-21,12858.47,skipped,
2025-10-20T08:05:41.043422+00:00,AMD,atm-call,237.36,32,88,2025-11-21,2026-01-16,242.50,0.4999,0.31407,0.663531,0.56776,0.504943,greeks,greeks,,,,,,,,,0.679183,0.594584,,0.647878,0.540936,,greeks,greeks,greeks,greeks,,2025-11-04,32639.99,skipped,
2025-10-20T08:05:41.043422+00:00,AMD,atm-call,237.36,32,60,2025-11-21,2025-12-19,242.50,0.4999,0.313103,0.663531,0.594956,0.505315,greeks,greeks,,,,,,,,,0.679183,0.617247,,0.647878,0.572665,,greeks,greeks,greeks,greeks,,2025-11-04,32639.99,skipped,
2025-10-20T08:05:41.043422+00:00,CMCSA,atm-call,29.65,32,88,2025-11-21,2026-01-16,30.00,0.4828,0.311312,0.371077,0.317854,0.282982,greeks,greeks,,,,,,,,,0.388688,0.32612,,0.353466,0.309588,,greeks,greeks,greeks,greeks,,2025-10-30,27893.69,skipped,
2025-10-20T08:05:41.043422+00:00,ORCL,atm-call,293.47,60,88,2025-12-19,2026-01-16,300.00,0.5111,0.310115,0.564581,0.525756,0.43094,greeks,greeks,,,,,,,,,0.587872,0.551413,,0.54129,0.5001,,greeks,greeks,greeks,greeks,,2025-12-08,26403.81,skipped,
2025-10-20T08:05:41.043422+00:00,MRK,atm-call,84.60,60,88,2025-12-19,2026-01-16,85.00,0.5117,0.30842,0.319668,0.297768,0.244316,greeks,greeks,,,,,,,,,0.321046,0.301674,,0.318291,0.293862,,greeks,greeks,greeks,greeks,,2025-10-30,11853.26,skipped,
2025-10-20T08:05:41.043422+00:00,CTVA,atm-call,61.40,32,60,2025-11-21,2025-12-19,60.00,,0.303807,0.335232,0.301309,0.257118,greeks,greeks,,,,,,,,,0.355764,0.309389,,0.3147,0.293229,,greeks,greeks,greeks,greeks,,2025-11-04,12323.81,skipped,
2025-10-20T08:05:41.043422+00:00,AMCR,atm-call,8.14,32,60,2025-11-21,2025-12-19,8.00,0.5901,0.303387,0.344697,0.309851,0.264463,greeks,greeks,,,,,,,,,0.391275,0.288297,,0.29812,0.331405,,greeks,greeks,greeks,greeks,,2025-10-30,16210.00,skipped,
2025-10-20T08:05:41.043422+00:00,SMCI,atm-call,53.59,32,88,2025-11-21,2026-01-16,55.00,0.5094,0.291102,0.850593,0.734369,0.658812,greeks,greeks,,,,,,,,,0.870333,0.764671,,0.830854,0.704067,,greeks,greeks,greeks,greeks,,2025-08-05,19542.53,skipped,
2025-10-20T08:05:41.043422+00:00,BEN,atm-call,22.28,60,88,2025-12-19,2026-01-16,23.00,0.4448,0.283134,0.307859,0.287988,0.239928,greeks,greeks,,,,,,,,,0.342767,0.297945,,0.272951,0.278032,,greeks,greeks,greeks,greeks,,2025-11-07,10833.26,skipped,
2025-10-20T08:05:41.043422+00:00,PLTR,atm-call,180.59,60,88,2025-12-19,2026-01-16,185.00,0.5162,0.27458,0.63176,0.591861,0.495662,greeks,greeks,,,,,,,,,0.653457,0.618251,,0.610064,0.56547,,greeks,greeks,greeks,greeks,,2025-11-03,25806.32,skipped,
2025-10-20T08:05:41.043422+00:00,BEN,atm-call,22.28,32,88,2025-11-21,2026-01-16,22.00,0.5818,0.273346,0.331193,0.287988,0.260097,greeks,greeks,,,,,,,,,0.325542,0.297945,,0.336845,0.278032,,greeks,greeks,greeks,greeks,,2025-11-07,10833.26,skipped,
2025-10-20T08:05:41.043422+00:00,NVDA,atm-call,184.48,32,60,2025-11-21,2025-12-19,187.50,0.4889,0.266193,0.495534,0.44993,0.391357,greeks,greeks,,,,,,,,,0.513643,0.472611,,0.477424,0.427248,,greeks,greeks,greeks,greeks,,2025-11-19,311158.79,skipped,
2025-10-20T08:05:41.043422+00:00,CSCO,atm-call,70.15,60,88,2025-12-19,2026-01-16,70.00,0.5333,0.263129,0.292163,0.274267,0.231301,greeks,greeks,,,,,,,,,0.309894,0.288828,,0.274432,0.259706,,greeks,greeks,greeks,greeks,,2025-11-12,15761.48,skipped,
2025-10-20T08:05:41.043422+00:00,SMCI,atm-call,53.59,32,60,2025-11-21,2025-12-19,55.00,0.5094,0.261792,0.850593,0.773266,0.674116,greeks,greeks,,,,,,,,,0.870333,0.800258,,0.830854,0.746274,,greeks,greeks,greeks,greeks,,2025-08-05,19542.53,skipped,
2025-10-20T08:05:41.043422+00:00,OXY,atm-call,41.01,32,88,2025-11-21,2026-01-16,41.50,0.4812,0.261107,0.365902,0.319775,0.290143,greeks,greeks,,,,,,,,,0.382129,0.333833,,0.349674,0.305717,,greeks,greeks,greeks,greeks,,2025-11-10,25611.05,skipped,
2025-10-20T08:05:41.043422+00:00,KDP,atm-call,28.00,32,88,2025-11-21,2026-01-16,28.00,0.5224,0.261071,0.356231,0.311329,0.282483,greeks,greeks,,,,,,,,,0.364179,0.30017,,0.348284,0.322487,,greeks,greeks,greeks,greeks,,2025-10-23,101305.52,skipped,
2025-10-20T08:05:41.043422+00:00,OXY,atm-call,41.01,32,60,2025-11-21,2025-12-19,41.50,0.4812,0.259676,0.365902,0.332835,0.290473,greeks,greeks,,,,,,,,,0.382129,0.34212,,0.349674,0.323551,,greeks,greeks,greeks,greeks,,2025-11-10,25611.05,skipped,
2025-10-20T08:05:41.043422+00:00,AAPL,atm-call,253.42,32,60,2025-11-21,2025-12-19,255.00,0.4946,0.25489,0.297376,0.27087,0.236974,greeks,greeks,,,,,,,,,0.309918,0.288717,,0.284835,0.253023,,greeks,greeks,greeks,greeks,,2025-10-30,51227.53,skipped,
2025-10-20T08:05:41.043422+00:00,AMZN,atm-call,214.60,60,88,2025-12-19,2026-01-16,220.00,0.4733,0.253005,0.385202,0.36227,0.307423,greeks,greeks,,,,,,,,,0.407127,0.390011,,0.363278,0.33453,,greeks,greeks,greeks,greeks,,2025-10-30,76779.90,skipped,
2025-10-20T08:05:41.043422+00:00,BMY,atm-call,43.77,32,60,2025-11-21,2025-12-19,44.00,0.5068,0.25253,0.388577,0.35418,0.310233,greeks,greeks,,,,,,,,,0.40502,0.374871,,0.372134,0.333489,,greeks,greeks,greeks,greeks,,2025-10-30,16414.82,skipped,
2025-10-20T08:05:41.043422+00:00,GM,atm-call,58.31,60,88,2025-12-19,2026-01-16,60.00,0.4544,0.251456,0.359127,0.337843,0.286967,greeks,greeks,,,,,,,,,0.369585,0.354739,,0.348669,0.320947,,greeks,greeks,greeks,greeks,,2025-10-21,15811.99,skipped,
2025-10-20T08:05:41.043422+00:00,PCG,atm-call,16.60,32,60,2025-11-21,2025-12-19,16.50,0.5359,0.247574,0.388115,0.354262,0.311096,greeks,greeks,,,,,,,,,0.401706,0.376032,,0.374523,0.332492,,greeks,greeks,greeks,greeks,,2025-10-23,78734.30,skipped,
2025-10-20T08:05:41.043422+00:00,INTC,atm-call,37.63,60,88,2025-12-19,2026-01-16,39.00,0.5071,0.24693,0.685127,0.64506,0.549451,greeks,greeks,,,,,,,,,0.706674,0.673821,,0.66358,0.6163,,greeks,greeks,greeks,greeks,,2025-10-23,43891.14,skipped,
2025-10-20T08:05:41.043422+00:00,MRK,atm-call,84.60,32,88,2025-11-21,2026-01-16,85.00,0.5041,0.246888,0.338691,0.297768,0.271629,greeks,greeks,,,,,,,,,0.361087,0.301674,,0.316296,0.293862,,greeks,greeks,greeks,greeks,,2025-10-30,11853.26,skipped,
2025-10-20T08:05:41.043422+00:00,NVDA,atm-call,184.48,32,88,2025-11-21,2026-01-16,187.50,0.4889,0.246271,0.495534,0.435774,0.397613,greeks,greeks,,,,,,,,,0.513643,0.46341,,0.477424,0.408137,,greeks,greeks,greeks,greeks,,2025-11-19,311158.79,skipped,
2025-10-20T08:05:41.043422+00:00,XOM,atm-call,112.40,32,60,2025-11-21,2025-12-19,113.00,0.4861,0.245948,0.257381,0.235042,0.206575,greeks,greeks,,,,,,,,,0.248068,0.230728,,0.266695,0.239356,,greeks,greeks,greeks,greeks,,2025-10-31,15765.13,skipped,
2025-10-20T08:05:41.043422+00:00,CTVA,atm-call,61.40,32,88,2025-11-21,2026-01-16,60.00,,0.245732,0.335232,0.294872,0.269104,greeks,greeks,,,,,,,,,0.355764,0.308562,,0.3147,0.281181,,greeks,greeks,greeks,greeks,,2025-11-04,12323.81,skipped,
2025-10-20T08:05:41.043422+00:00,PFE,atm-call,24.57,32,60,2025-11-21,2025-12-19,24.50,0.5322,0.244978,0.299008,0.273132,0.240171,greeks,greeks,,,,,,,,,0.258073,0.242396,,0.339943,0.303869,,greeks,greeks,greeks,greeks,,2025-11-04,286197.27,skipped,
2025-10-20T08:05:41.043422+00:00,LUV,atm-call,33.75,60,88,2025-12-19,2026-01-16,35.00,0.4627,0.244688,0.451572,0.425341,0.3628,greeks,greeks,,,,,,,,,0.471194,0.440383,,0.431951,0.410299,,greeks,greeks,greeks,greeks,,2025-10-22,10929.57,skipped,
2025-10-20T08:05:41.043422+00:00,HAL,atm-call,22.15,32,88,2025-11-21,2026-01-16,22.50,0.4832,0.243228,0.454928,0.400584,0.365925,greeks,greeks,,,,,,,,,0.468216,0.41043,,0.44164,0.390738,,greeks,greeks,greeks,greeks,,2025-10-21,12858.47,skipped,
2025-10-20T08:05:41.043422+00:00,PFE,atm-call,24.57,32,88,2025-11-21,2026-01-16,24.50,0.5322,0.237754,0.299008,0.263909,0.241573,greeks,greeks,,,,,,,,,0.258073,0.249395,,0.339943,0.278422,,greeks,greeks,greeks,greeks,,2025-11-04,286197.27,skipped,
2025-10-20T08:05:41.043422+00:00,AAPL,atm-call,253.42,32,88,2025-11-21,2026-01-16,255.00,0.4946,0.236648,0.297376,0.262594,0.24047,greeks,greeks,,,,,,,,,0.309918,0.286656,,0.284835,0.238532,,greeks,greeks,greeks,greeks,,2025-10-30,51227.53,skipped,
2025-10-20T08:05:41.043422+00:00,FCX,atm-call,41.77,32,60,2025-11-21,2025-12-19,42.00,0.5142,0.235302,0.470596,0.43109,0.380956,greeks,greeks,,,,,,,,,0.489936,0.458782,,0.451257,0.403399,,greeks,greeks,greeks,greeks,,2025-10-23,15569.74,skipped,
2025-10-20T08:05:41.043422+00:00,KDP,atm-call,28.00,60,88,2025-12-19,2026-01-16,28.00,0.5296,0.220447,0.329004,0.311329,0.269577,greeks,greeks,,,,,,,,,0.357395,0.30017,,0.300613,0.322487,,greeks,greeks,greeks,greeks,,2025-10-23,101305.52,skipped,
2025-10-20T08:05:41.043422+00:00,T,atm-call,26.37,32,60,2025-11-21,2025-12-19,26.50,0.4971,0.219623,0.288613,0.265628,0.236641,greeks,greeks,,,,,,,,,0.308385,0.288172,,0.268842,0.243085,,greeks,greeks,greeks,greeks,,2025-10-22,35227.74,skipped,
2025-10-20T08:05:41.043422+00:00,F,atm-call,11.98,60,88,2025-12-19,2026-01-16,12.00,0.5209,0.21937,0.33725,0.319199,0.276577,greeks,greeks,,,,,,,,,0.320273,0.311858,,0.354227,0.326539,,greeks,greeks,greeks,greeks,,2025-10-23,239421.69,skipped,
2025-10-20T08:05:41.043422+00:00,SLB,atm-call,32.91,32,60,2025-11-21,2025-12-19,33.00,0.5254,0.219222,0.372153,0.342556,0.305238,greeks,greeks,,,,,,,,,0.391698,0.337332,,0.352607,0.34778,,greeks,greeks,greeks,greeks,,2025-10-17,18999.63,skipped,
2025-10-20T08:05:41.043422+00:00,FCX,atm-call,41.77,32,88,2025-11-21,2026-01-16,42.00,0.5142,0.219128,0.470596,0.418751,0.386011,greeks,greeks,,,,,,,,,0.489936,0.443789,,0.451257,0.393712,,greeks,greeks,greeks,greeks,,2025-10-23,15569.74,skipped,
2025-10-20T08:05:41.043422+00:00,PCG,atm-call,16.60,32,88,2025-11-21,2026-01-16,16.50,0.5359,0.214525,0.388115,0.346064,0.319561,greeks,greeks,,,,,,,,,0.401706,0.369195,,0.374523,0.322934,,greeks,greeks,greeks,greeks,,2025-10-23,78734.30,skipped,
2025-10-20T08:05:41.043422+00:00,BMY,atm-call,43.77,32,88,2025-11-21,2026-01-16,44.00,0.5068,0.210682,0.388577,0.347074,0.320957,greeks,greeks,,,,,,,,,0.40502,0.348676,,0.372134,0.345472,,greeks,greeks,greeks,greeks,,2025-10-30,16414.82,skipped,
2025-10-20T08:05:41.043422+00:00,KDP,atm-call,28.00,32,60,2025-11-21,2025-12-19,28.00,0.5224,0.20828,0.356231,0.329004,0.294825,greeks,greeks,,,,,,,,,0.364179,0.357395,,0.348284,0.300613,,greeks,greeks,greeks,greeks,,2025-10-23,101305.52,skipped,
2025-10-20T08:05:41.043422+00:00,VZ,atm-call,40.68,32,60,2025-11-21,2025-12-19,41.00,0.4733,0.208271,0.23168,0.213973,0.191745,greeks,greeks,,,,,,,,,0.251314,0.236161,,0.212045,0.191784,,greeks,greeks,greeks,greeks,,2025-10-29,56332.24,skipped,
2025-10-20T08:05:41.043422+00:00,WY,atm-call,23.59,32,60,2025-11-21,2025-12-19,24.00,0.4572,0.205172,0.305951,0.28284,0.253865,greeks,greeks,,,,,,,,,0.345856,0.264318,,0.266045,0.301361,,greeks,greeks,greeks,greeks,,2025-10-30,15823.33,skipped,
2025-10-20T08:05:41.043422+00:00,SMCI,atm-call,53.59,60,88,2025-12-19,2026-01-16,55.00,0.5311,0.20232,0.773266,0.734369,0.643145,greeks,greeks,,,,,,,,,0.800258,0.764671,,0.746274,0.704067,,greeks,greeks,greeks,greeks,,2025-08-05,19542.53,skipped,
